date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2017-08-15,Potatoes - Retail,KG,cereals and tubers,200.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,83,15,5,1,1933_83_15_5,
2017-09-15,Potatoes - Retail,KG,cereals and tubers,250.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,83,15,5,1,1933_83_15_5,
2017-10-15,Potatoes - Retail,KG,cereals and tubers,250.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,83,15,5,1,1933_83_15_5,
2017-11-15,Potatoes - Retail,KG,cereals and tubers,250.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,83,15,5,1,1933_83_15_5,
2017-12-15,Potatoes - Retail,KG,cereals and tubers,250.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,83,15,5,1,1933_83_15_5,
2018-01-15,Potatoes - Retail,KG,cereals and tubers,250.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,83,15,5,1,1933_83_15_5,
2018-02-15,Potatoes - Retail,KG,cereals and tubers,275.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,83,15,5,1,1933_83_15_5,
2018-03-15,Potatoes - Retail,KG,cereals and tubers,350.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,83,15,5,1,1933_83_15_5,
2018-04-15,Potatoes - Retail,KG,cereals and tubers,475.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,83,15,5,1,1933_83_15_5,
2016-07-15,Wheat - Retail,KG,cereals and tubers,115.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,84,15,5,1,1933_84_15_5,
2016-08-15,Wheat - Retail,KG,cereals and tubers,116.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,84,15,5,1,1933_84_15_5,
2016-09-15,Wheat - Retail,KG,cereals and tubers,116.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,84,15,5,1,1933_84_15_5,
2016-10-15,Wheat - Retail,KG,cereals and tubers,118.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,84,15,5,1,1933_84_15_5,
2016-11-15,Wheat - Retail,KG,cereals and tubers,120.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,84,15,5,1,1933_84_15_5,
2016-12-15,Wheat - Retail,KG,cereals and tubers,120.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,84,15,5,1,1933_84_15_5,
2017-01-15,Wheat - Retail,KG,cereals and tubers,128.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,84,15,5,1,1933_84_15_5,
2017-02-15,Wheat - Retail,KG,cereals and tubers,145.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,84,15,5,1,1933_84_15_5,
2017-03-15,Wheat - Retail,KG,cereals and tubers,150.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,84,15,5,1,1933_84_15_5,
2017-04-15,Wheat - Retail,KG,cereals and tubers,145.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,84,15,5,1,1933_84_15_5,
2017-05-15,Wheat - Retail,KG,cereals and tubers,150.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,84,15,5,1,1933_84_15_5,
2017-06-15,Wheat - Retail,KG,cereals and tubers,150.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,84,15,5,1,1933_84_15_5,
2017-07-15,Wheat - Retail,KG,cereals and tubers,130.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,84,15,5,1,1933_84_15_5,
2017-08-15,Wheat - Retail,KG,cereals and tubers,130.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,84,15,5,1,1933_84_15_5,
2017-09-15,Wheat - Retail,KG,cereals and tubers,130.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,84,15,5,1,1933_84_15_5,
2017-10-15,Wheat - Retail,KG,cereals and tubers,130.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,84,15,5,1,1933_84_15_5,
2017-11-15,Wheat - Retail,KG,cereals and tubers,140.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,84,15,5,1,1933_84_15_5,
2017-12-15,Wheat - Retail,KG,cereals and tubers,150.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,84,15,5,1,1933_84_15_5,
2018-01-15,Wheat - Retail,KG,cereals and tubers,200.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,84,15,5,1,1933_84_15_5,
2018-02-15,Wheat - Retail,KG,cereals and tubers,160.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,84,15,5,1,1933_84_15_5,
2018-03-15,Wheat - Retail,KG,cereals and tubers,200.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,84,15,5,1,1933_84_15_5,
2018-04-15,Wheat - Retail,KG,cereals and tubers,200.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,84,15,5,1,1933_84_15_5,
2016-07-15,Eggs - Retail,Unit,"meat, fish and eggs",30.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,92,15,33,2,1933_92_15_33,
2016-08-15,Eggs - Retail,Unit,"meat, fish and eggs",30.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,92,15,33,2,1933_92_15_33,
2016-09-15,Eggs - Retail,Unit,"meat, fish and eggs",35.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,92,15,33,2,1933_92_15_33,
2016-10-15,Eggs - Retail,Unit,"meat, fish and eggs",41.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,92,15,33,2,1933_92_15_33,
2016-11-15,Eggs - Retail,Unit,"meat, fish and eggs",41.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,92,15,33,2,1933_92_15_33,
2016-12-15,Eggs - Retail,Unit,"meat, fish and eggs",40.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,92,15,33,2,1933_92_15_33,
2017-01-15,Eggs - Retail,Unit,"meat, fish and eggs",40.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,92,15,33,2,1933_92_15_33,
2017-02-15,Eggs - Retail,Unit,"meat, fish and eggs",40.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,92,15,33,2,1933_92_15_33,
2017-03-15,Eggs - Retail,Unit,"meat, fish and eggs",40.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,92,15,33,2,1933_92_15_33,
2017-04-15,Eggs - Retail,Unit,"meat, fish and eggs",40.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,92,15,33,2,1933_92_15_33,
2017-05-15,Eggs - Retail,Unit,"meat, fish and eggs",30.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,92,15,33,2,1933_92_15_33,
2017-06-15,Eggs - Retail,Unit,"meat, fish and eggs",30.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,92,15,33,2,1933_92_15_33,
2017-07-15,Eggs - Retail,Unit,"meat, fish and eggs",40.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,92,15,33,2,1933_92_15_33,
2017-08-15,Eggs - Retail,Unit,"meat, fish and eggs",38.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,92,15,33,2,1933_92_15_33,
2017-09-15,Eggs - Retail,Unit,"meat, fish and eggs",38.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,92,15,33,2,1933_92_15_33,
2017-10-15,Eggs - Retail,Unit,"meat, fish and eggs",35.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,92,15,33,2,1933_92_15_33,
2017-11-15,Eggs - Retail,Unit,"meat, fish and eggs",40.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,92,15,33,2,1933_92_15_33,
2017-12-15,Eggs - Retail,Unit,"meat, fish and eggs",40.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,92,15,33,2,1933_92_15_33,
2018-01-15,Eggs - Retail,Unit,"meat, fish and eggs",35.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,92,15,33,2,1933_92_15_33,
2018-02-15,Eggs - Retail,Unit,"meat, fish and eggs",40.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,92,15,33,2,1933_92_15_33,
2018-03-15,Eggs - Retail,Unit,"meat, fish and eggs",40.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,92,15,33,2,1933_92_15_33,
2018-04-15,Eggs - Retail,Unit,"meat, fish and eggs",40.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,92,15,33,2,1933_92_15_33,
2016-07-15,Oil (vegetable) - Retail,L,oil and fats,335.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,96,15,15,6,1933_96_15_15,
2016-08-15,Oil (vegetable) - Retail,L,oil and fats,317.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,96,15,15,6,1933_96_15_15,
2016-09-15,Oil (vegetable) - Retail,L,oil and fats,300.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,96,15,15,6,1933_96_15_15,
2016-10-15,Oil (vegetable) - Retail,L,oil and fats,305.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,96,15,15,6,1933_96_15_15,
2016-11-15,Oil (vegetable) - Retail,L,oil and fats,311.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,96,15,15,6,1933_96_15_15,
2016-12-15,Oil (vegetable) - Retail,L,oil and fats,315.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,96,15,15,6,1933_96_15_15,
2017-01-15,Oil (vegetable) - Retail,L,oil and fats,340.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,96,15,15,6,1933_96_15_15,
2017-02-15,Oil (vegetable) - Retail,L,oil and fats,393.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,96,15,15,6,1933_96_15_15,
2017-03-15,Oil (vegetable) - Retail,L,oil and fats,375.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,96,15,15,6,1933_96_15_15,
2017-04-15,Oil (vegetable) - Retail,L,oil and fats,375.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,96,15,15,6,1933_96_15_15,
2017-05-15,Oil (vegetable) - Retail,L,oil and fats,373.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,96,15,15,6,1933_96_15_15,
2017-06-15,Oil (vegetable) - Retail,L,oil and fats,385.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,96,15,15,6,1933_96_15_15,
2017-07-15,Oil (vegetable) - Retail,L,oil and fats,400.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,96,15,15,6,1933_96_15_15,
2017-08-15,Oil (vegetable) - Retail,L,oil and fats,400.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,96,15,15,6,1933_96_15_15,
2017-09-15,Oil (vegetable) - Retail,L,oil and fats,410.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,96,15,15,6,1933_96_15_15,
2017-10-15,Oil (vegetable) - Retail,L,oil and fats,365.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,96,15,15,6,1933_96_15_15,
2017-11-15,Oil (vegetable) - Retail,L,oil and fats,392.5,YER,Yemen,Hadramaut,3417,Sayoun City,1933,96,15,15,6,1933_96_15_15,
2017-12-15,Oil (vegetable) - Retail,L,oil and fats,410.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,96,15,15,6,1933_96_15_15,
2018-01-15,Oil (vegetable) - Retail,L,oil and fats,452.5,YER,Yemen,Hadramaut,3417,Sayoun City,1933,96,15,15,6,1933_96_15_15,
2018-02-15,Oil (vegetable) - Retail,L,oil and fats,437.5,YER,Yemen,Hadramaut,3417,Sayoun City,1933,96,15,15,6,1933_96_15_15,
2018-03-15,Oil (vegetable) - Retail,L,oil and fats,495.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,96,15,15,6,1933_96_15_15,
2018-04-15,Oil (vegetable) - Retail,L,oil and fats,495.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,96,15,15,6,1933_96_15_15,
2016-07-15,Sugar - Retail,KG,miscellaneous food,269.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,97,15,5,7,1933_97_15_5,
2016-08-15,Sugar - Retail,KG,miscellaneous food,240.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,97,15,5,7,1933_97_15_5,
2016-09-15,Sugar - Retail,KG,miscellaneous food,255.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,97,15,5,7,1933_97_15_5,
2016-10-15,Sugar - Retail,KG,miscellaneous food,261.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,97,15,5,7,1933_97_15_5,
2016-11-15,Sugar - Retail,KG,miscellaneous food,252.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,97,15,5,7,1933_97_15_5,
2016-12-15,Sugar - Retail,KG,miscellaneous food,250.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,97,15,5,7,1933_97_15_5,
2017-01-15,Sugar - Retail,KG,miscellaneous food,258.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,97,15,5,7,1933_97_15_5,
2017-02-15,Sugar - Retail,KG,miscellaneous food,273.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,97,15,5,7,1933_97_15_5,
2017-03-15,Sugar - Retail,KG,miscellaneous food,280.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,97,15,5,7,1933_97_15_5,
2017-04-15,Sugar - Retail,KG,miscellaneous food,280.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,97,15,5,7,1933_97_15_5,
2017-05-15,Sugar - Retail,KG,miscellaneous food,250.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,97,15,5,7,1933_97_15_5,
2017-06-15,Sugar - Retail,KG,miscellaneous food,250.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,97,15,5,7,1933_97_15_5,
2017-07-15,Sugar - Retail,KG,miscellaneous food,300.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,97,15,5,7,1933_97_15_5,
2017-08-15,Sugar - Retail,KG,miscellaneous food,300.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,97,15,5,7,1933_97_15_5,
2017-09-15,Sugar - Retail,KG,miscellaneous food,300.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,97,15,5,7,1933_97_15_5,
2017-10-15,Sugar - Retail,KG,miscellaneous food,300.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,97,15,5,7,1933_97_15_5,
2017-11-15,Sugar - Retail,KG,miscellaneous food,300.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,97,15,5,7,1933_97_15_5,
2017-12-15,Sugar - Retail,KG,miscellaneous food,300.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,97,15,5,7,1933_97_15_5,
2018-01-15,Sugar - Retail,KG,miscellaneous food,300.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,97,15,5,7,1933_97_15_5,
2018-02-15,Sugar - Retail,KG,miscellaneous food,335.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,97,15,5,7,1933_97_15_5,
2018-03-15,Sugar - Retail,KG,miscellaneous food,290.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,97,15,5,7,1933_97_15_5,
2018-04-15,Sugar - Retail,KG,miscellaneous food,280.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,97,15,5,7,1933_97_15_5,
2016-07-15,Lentils - Retail,KG,pulses and nuts,550.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,108,15,5,5,1933_108_15_5,
2016-08-15,Lentils - Retail,KG,pulses and nuts,600.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,108,15,5,5,1933_108_15_5,
2016-09-15,Lentils - Retail,KG,pulses and nuts,600.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,108,15,5,5,1933_108_15_5,
2016-10-15,Lentils - Retail,KG,pulses and nuts,600.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,108,15,5,5,1933_108_15_5,
2016-11-15,Lentils - Retail,KG,pulses and nuts,597.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,108,15,5,5,1933_108_15_5,
2016-12-15,Lentils - Retail,KG,pulses and nuts,600.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,108,15,5,5,1933_108_15_5,
2017-01-15,Lentils - Retail,KG,pulses and nuts,600.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,108,15,5,5,1933_108_15_5,
2017-02-15,Lentils - Retail,KG,pulses and nuts,563.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,108,15,5,5,1933_108_15_5,
2017-03-15,Lentils - Retail,KG,pulses and nuts,550.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,108,15,5,5,1933_108_15_5,
2017-04-15,Lentils - Retail,KG,pulses and nuts,600.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,108,15,5,5,1933_108_15_5,
2017-05-15,Lentils - Retail,KG,pulses and nuts,475.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,108,15,5,5,1933_108_15_5,
2017-06-15,Lentils - Retail,KG,pulses and nuts,500.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,108,15,5,5,1933_108_15_5,
2017-07-15,Lentils - Retail,KG,pulses and nuts,600.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,108,15,5,5,1933_108_15_5,
2017-08-15,Lentils - Retail,KG,pulses and nuts,450.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,108,15,5,5,1933_108_15_5,
2017-09-15,Lentils - Retail,KG,pulses and nuts,450.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,108,15,5,5,1933_108_15_5,
2017-10-15,Lentils - Retail,KG,pulses and nuts,525.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,108,15,5,5,1933_108_15_5,
2017-11-15,Lentils - Retail,KG,pulses and nuts,600.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,108,15,5,5,1933_108_15_5,
2017-12-15,Lentils - Retail,KG,pulses and nuts,575.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,108,15,5,5,1933_108_15_5,
2018-01-15,Lentils - Retail,KG,pulses and nuts,500.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,108,15,5,5,1933_108_15_5,
2018-02-15,Lentils - Retail,KG,pulses and nuts,500.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,108,15,5,5,1933_108_15_5,
2018-03-15,Lentils - Retail,KG,pulses and nuts,500.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,108,15,5,5,1933_108_15_5,
2018-04-15,Lentils - Retail,KG,pulses and nuts,500.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,108,15,5,5,1933_108_15_5,
2016-07-15,Tomatoes - Retail,KG,vegetables and fruits,275.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,114,15,5,4,1933_114_15_5,
2016-08-15,Tomatoes - Retail,KG,vegetables and fruits,200.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,114,15,5,4,1933_114_15_5,
2016-09-15,Tomatoes - Retail,KG,vegetables and fruits,400.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,114,15,5,4,1933_114_15_5,
2016-10-15,Tomatoes - Retail,KG,vegetables and fruits,376.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,114,15,5,4,1933_114_15_5,
2016-11-15,Tomatoes - Retail,KG,vegetables and fruits,360.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,114,15,5,4,1933_114_15_5,
2016-12-15,Tomatoes - Retail,KG,vegetables and fruits,138.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,114,15,5,4,1933_114_15_5,
2017-01-15,Tomatoes - Retail,KG,vegetables and fruits,206.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,114,15,5,4,1933_114_15_5,
2017-02-15,Tomatoes - Retail,KG,vegetables and fruits,100.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,114,15,5,4,1933_114_15_5,
2017-03-15,Tomatoes - Retail,KG,vegetables and fruits,175.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,114,15,5,4,1933_114_15_5,
2017-04-15,Tomatoes - Retail,KG,vegetables and fruits,300.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,114,15,5,4,1933_114_15_5,
2017-05-15,Tomatoes - Retail,KG,vegetables and fruits,250.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,114,15,5,4,1933_114_15_5,
2017-06-15,Tomatoes - Retail,KG,vegetables and fruits,275.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,114,15,5,4,1933_114_15_5,
2017-07-15,Tomatoes - Retail,KG,vegetables and fruits,400.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,114,15,5,4,1933_114_15_5,
2017-08-15,Tomatoes - Retail,KG,vegetables and fruits,450.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,114,15,5,4,1933_114_15_5,
2017-09-15,Tomatoes - Retail,KG,vegetables and fruits,500.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,114,15,5,4,1933_114_15_5,
2017-10-15,Tomatoes - Retail,KG,vegetables and fruits,575.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,114,15,5,4,1933_114_15_5,
2017-11-15,Tomatoes - Retail,KG,vegetables and fruits,400.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,114,15,5,4,1933_114_15_5,
2017-12-15,Tomatoes - Retail,KG,vegetables and fruits,325.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,114,15,5,4,1933_114_15_5,
2018-01-15,Tomatoes - Retail,KG,vegetables and fruits,212.5,YER,Yemen,Hadramaut,3417,Sayoun City,1933,114,15,5,4,1933_114_15_5,
2018-02-15,Tomatoes - Retail,KG,vegetables and fruits,250.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,114,15,5,4,1933_114_15_5,
2018-03-15,Tomatoes - Retail,KG,vegetables and fruits,175.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,114,15,5,4,1933_114_15_5,
2018-04-15,Tomatoes - Retail,KG,vegetables and fruits,400.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,114,15,5,4,1933_114_15_5,
2016-07-15,Onions - Retail,KG,vegetables and fruits,189.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,173,15,5,4,1933_173_15_5,
2016-08-15,Onions - Retail,KG,vegetables and fruits,150.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,173,15,5,4,1933_173_15_5,
2016-09-15,Onions - Retail,KG,vegetables and fruits,175.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,173,15,5,4,1933_173_15_5,
2016-10-15,Onions - Retail,KG,vegetables and fruits,203.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,173,15,5,4,1933_173_15_5,
2016-11-15,Onions - Retail,KG,vegetables and fruits,206.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,173,15,5,4,1933_173_15_5,
2016-12-15,Onions - Retail,KG,vegetables and fruits,125.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,173,15,5,4,1933_173_15_5,
2017-01-15,Onions - Retail,KG,vegetables and fruits,156.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,173,15,5,4,1933_173_15_5,
2017-02-15,Onions - Retail,KG,vegetables and fruits,170.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,173,15,5,4,1933_173_15_5,
2017-03-15,Onions - Retail,KG,vegetables and fruits,163.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,173,15,5,4,1933_173_15_5,
2017-04-15,Onions - Retail,KG,vegetables and fruits,150.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,173,15,5,4,1933_173_15_5,
2017-05-15,Onions - Retail,KG,vegetables and fruits,163.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,173,15,5,4,1933_173_15_5,
2017-06-15,Onions - Retail,KG,vegetables and fruits,150.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,173,15,5,4,1933_173_15_5,
2017-07-15,Onions - Retail,KG,vegetables and fruits,188.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,173,15,5,4,1933_173_15_5,
2017-08-15,Onions - Retail,KG,vegetables and fruits,225.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,173,15,5,4,1933_173_15_5,
2017-09-15,Onions - Retail,KG,vegetables and fruits,325.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,173,15,5,4,1933_173_15_5,
2017-10-15,Onions - Retail,KG,vegetables and fruits,300.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,173,15,5,4,1933_173_15_5,
2017-11-15,Onions - Retail,KG,vegetables and fruits,262.5,YER,Yemen,Hadramaut,3417,Sayoun City,1933,173,15,5,4,1933_173_15_5,
2017-12-15,Onions - Retail,KG,vegetables and fruits,237.5,YER,Yemen,Hadramaut,3417,Sayoun City,1933,173,15,5,4,1933_173_15_5,
2018-01-15,Onions - Retail,KG,vegetables and fruits,250.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,173,15,5,4,1933_173_15_5,
2018-02-15,Onions - Retail,KG,vegetables and fruits,225.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,173,15,5,4,1933_173_15_5,
2018-03-15,Onions - Retail,KG,vegetables and fruits,250.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,173,15,5,4,1933_173_15_5,
2018-04-15,Onions - Retail,KG,vegetables and fruits,300.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,173,15,5,4,1933_173_15_5,
2016-07-15,Salt - Retail,KG,miscellaneous food,120.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,185,15,5,7,1933_185_15_5,
2016-08-15,Salt - Retail,KG,miscellaneous food,120.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,185,15,5,7,1933_185_15_5,
2016-09-15,Salt - Retail,KG,miscellaneous food,120.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,185,15,5,7,1933_185_15_5,
2016-10-15,Salt - Retail,KG,miscellaneous food,130.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,185,15,5,7,1933_185_15_5,
2016-11-15,Salt - Retail,KG,miscellaneous food,130.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,185,15,5,7,1933_185_15_5,
2016-12-15,Salt - Retail,KG,miscellaneous food,130.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,185,15,5,7,1933_185_15_5,
2017-01-15,Salt - Retail,KG,miscellaneous food,130.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,185,15,5,7,1933_185_15_5,
2017-02-15,Salt - Retail,KG,miscellaneous food,130.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,185,15,5,7,1933_185_15_5,
2017-03-15,Salt - Retail,KG,miscellaneous food,130.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,185,15,5,7,1933_185_15_5,
2017-04-15,Salt - Retail,KG,miscellaneous food,130.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,185,15,5,7,1933_185_15_5,
2017-05-15,Salt - Retail,KG,miscellaneous food,100.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,185,15,5,7,1933_185_15_5,
2017-06-15,Salt - Retail,KG,miscellaneous food,100.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,185,15,5,7,1933_185_15_5,
2017-07-15,Salt - Retail,KG,miscellaneous food,130.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,185,15,5,7,1933_185_15_5,
2017-08-15,Salt - Retail,KG,miscellaneous food,130.0,YER,Yemen,Hadramaut,3417,Sayoun City,1933,185,15,5,7,1933_185_15_5,
